LabelSeiteOrganisation;LabelSeiteSeite;LabelSeiteDatum;LabelSeiteSeiten;t1;T2;T21;T31;T22;T32;T23;T33;T24;T34;T25;T35;T16;T26;T36;T17;T27;T37;T18;T28;T38;T19;T29;T39;T20;T30;T40;TH1;TH11;TH21;TH31;TH2;TH12;TH22;TH32;TH3;TH13;TH23;TH33;TH4;TH14;TH24;TH34;TH5;TH15;TH25;TH35;TH6;TH16;TH26;TH36;TH7;TH17;TH27;TH37;TH8;TH18;TH28;TH38;TH9;TH19;TH29;TH39;TH10;TH20;TH30;TH40;T3;T4;T5;T6;T7;T8;T9;T10;t11;t12;T13;T14;T15
;;;;1/2024/0065 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 100 x 260 x 190 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0065 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 100 x 260 x 190 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0065 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 100 x 260 x 190 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0065 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 100 x 260 x 190 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0065-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0066 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,7 kg
Objektmaß HxBxT: 140 x 100 x 220 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0066 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,7 kg
Objektmaß HxBxT: 140 x 100 x 220 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0066 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,7 kg
Objektmaß HxBxT: 140 x 100 x 220 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0066 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,7 kg
Objektmaß HxBxT: 140 x 100 x 220 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0066 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,7 kg
Objektmaß HxBxT: 140 x 100 x 220 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0066 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,7 kg
Objektmaß HxBxT: 140 x 100 x 220 mm";;;RZ 6.KTD SR 05.F 15.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0066-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0070 0;"Philips - Koninklijke Philips N. V.
Muharrem Batman";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 470 x 290 x 550 mm
Masse: 32 kg";;;RZ 6.KTD.SR 02.F 23.B 01;;;;https://www.radiomuseum.org/r/philips_fernseh_projektor_ve2609v.html;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-002.JPG";1960;
;;;;1/2024/0070 0;"Philips - Koninklijke Philips N. V.
Muharrem Batman";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 470 x 290 x 550 mm
Masse: 32 kg";;;RZ 6.KTD.SR 02.F 23.B 01;;;;https://www.radiomuseum.org/r/philips_fernseh_projektor_ve2609v.html;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-002.JPG";1960;
;;;;1/2024/0070 0;"Philips - Koninklijke Philips N. V.
Muharrem Batman";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 470 x 290 x 550 mm
Masse: 32 kg";;;RZ 6.KTD.SR 02.F 23.B 01;;;;https://www.radiomuseum.org/r/philips_fernseh_projektor_ve2609v.html;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0070-000-002.JPG";1960;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0071 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 0,95 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0071-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1973;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
;;;;1/2024/0072 0;"VEB Fernmeldewerk Nordhausen (RFT)
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Kunststoff;";;"Masse: 1 kg
Objektmaß HxBxT: 115 x 220 x 210 mm";;;RZ 6.KTD SR 05.F 13.B 03;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0072-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1976;
